sb_n,edl_used,outer_f,gesture,recall
5,3,4,8,0.8723404255319149
5,3,4,9,0.8316831683168316
5,3,4,10,0.9036144578313252
5,3,4,11,1.0
5,3,4,12,0.9338842975206612
6,3,4,1,0.6090909090909091
6,3,4,2,0.5597014925373134
6,3,4,3,0.6047904191616766
6,3,4,4,0.5769230769230769
6,3,4,5,0.4647887323943662
6,3,4,6,0.7913669064748201
6,3,4,7,0.8762376237623762
6,3,4,8,0.6277372262773723
6,3,4,9,0.12396694214876032
6,3,4,10,0.972972972972973
6,3,4,11,0.8818181818181818
6,3,4,12,0.5827814569536424
7,3,4,1,0.9671361502347418
7,3,4,2,0.907563025210084
7,3,4,3,0.7414965986394558
7,3,4,4,0.8974358974358975
7,3,4,5,0.838150289017341
7,3,4,6,0.6102941176470589
7,3,4,7,0.971264367816092
7,3,4,8,0.8666666666666667
7,3,4,9,0.2658959537572254
7,3,4,10,0.9239130434782608
7,3,4,11,0.5666666666666667
7,3,4,12,1.0
8,3,4,1,1.0
8,3,4,2,0.8288288288288288
8,3,4,3,0.7610619469026548
8,3,4,4,0.9493670886075948
8,3,4,5,0.7803030303030303
8,3,4,6,0.6638655462184874
8,3,4,7,0.9025974025974026
8,3,4,8,0.7883211678832117
8,3,4,9,0.4339622641509434
8,3,4,10,0.8888888888888888
8,3,4,11,0.5422535211267606
8,3,4,12,0.9561403508771932
9,3,4,1,0.7421875
9,3,4,2,0.8285714285714286
9,3,4,3,0.8781725888324873
9,3,4,4,0.9629629629629628
9,3,4,5,0.9113924050632912
9,3,4,6,0.8333333333333334
9,3,4,7,0.8467153284671532
9,3,4,8,0.8481012658227848
9,3,4,9,0.4875
9,3,4,10,1.0
9,3,4,11,0.7666666666666667
9,3,4,12,1.0
10,3,4,1,0.8842592592592593
10,3,4,2,0.7243589743589743
10,3,4,3,0.8869565217391304
10,3,4,4,0.7814207650273224
10,3,4,5,0.4729064039408867
10,3,4,6,0.4882352941176471
10,3,4,7,0.8155339805825242
10,3,4,8,0.8940397350993378
10,3,4,9,0.981132075471698
10,3,4,10,0.8157894736842105
10,3,4,11,0.5446428571428571
10,3,4,12,0.5454545454545454
1,3,5,1,0.6923076923076923
1,3,5,2,0.0
1,3,5,3,0.916030534351145
1,3,5,4,0.9696969696969696
1,3,5,5,0.7985074626865671
1,3,5,6,0.2781954887218045
1,3,5,7,0.8368794326241135
1,3,5,8,0.85
1,3,5,9,0.27472527472527475
1,3,5,10,0.9191919191919192
1,3,5,11,0.7328244274809159
1,3,5,12,0.6190476190476191
2,3,5,1,0.6854460093896714
2,3,5,2,0.6521739130434783
2,3,5,3,0.8666666666666667
2,3,5,4,0.7828947368421053
2,3,5,5,0.9575757575757576
2,3,5,6,0.4566473988439306
2,3,5,7,0.7192118226600985
2,3,5,8,0.8447204968944101
2,3,5,9,0.6736111111111112
2,3,5,10,1.0
2,3,5,11,0.7317073170731707
2,3,5,12,0.9682539682539684
3,3,5,1,0.823076923076923
3,3,5,2,0.9090909090909092
3,3,5,3,0.59375
3,3,5,4,0.9532710280373832
3,3,5,5,0.8015267175572519
3,3,5,6,0.1958041958041958
3,3,5,7,0.6637168141592921
3,3,5,8,1.0
3,3,5,9,0.7265625
3,3,5,10,1.0
3,3,5,11,0.954954954954955
3,3,5,12,0.9051724137931034
4,3,5,1,0.9017341040462428
4,3,5,2,0.7272727272727273
4,3,5,3,0.71875
4,3,5,4,0.7323943661971831
4,3,5,5,0.7449664429530202
4,3,5,6,0.3741007194244605
4,3,5,7,0.943661971830986
4,3,5,8,0.8043478260869565
4,3,5,9,1.0
4,3,5,10,0.5874125874125874
4,3,5,11,0.5811965811965812
4,3,5,12,0.7409638554216867
5,3,5,1,0.3431372549019608
5,3,5,2,0.9252336448598132
5,3,5,3,0.7157360406091371
5,3,5,4,0.978021978021978
5,3,5,5,0.5804195804195804
5,3,5,6,0.9459459459459459
5,3,5,7,0.7105263157894737
5,3,5,8,0.7243589743589743
5,3,5,9,0.4842105263157895
5,3,5,10,0.9629629629629628
5,3,5,11,1.0
5,3,5,12,1.0
6,3,5,1,0.9310344827586208
6,3,5,2,0.43333333333333335
6,3,5,3,0.6071428571428571
6,3,5,4,0.7768595041322314
6,3,5,5,0.62
6,3,5,6,0.3170731707317073
6,3,5,7,0.8280542986425339
6,3,5,8,0.7044025157232704
6,3,5,9,0.404040404040404
6,3,5,10,0.9464285714285714
6,3,5,11,0.7798165137614679
6,3,5,12,0.6091954022988506
7,3,5,1,1.0
7,3,5,2,0.8867924528301887
7,3,5,3,0.8521739130434782
7,3,5,4,0.8968253968253969
7,3,5,5,0.6893939393939394
7,3,5,6,0.6258992805755396
7,3,5,7,1.0
7,3,5,8,0.7565789473684209
7,3,5,9,0.751937984496124
7,3,5,10,0.7378640776699029
7,3,5,11,0.3389830508474576
7,3,5,12,0.7769230769230769
8,3,5,1,0.8772727272727273
8,3,5,2,0.2764227642276423
8,3,5,3,0.7806451612903226
8,3,5,4,0.8952380952380953
8,3,5,5,0.6853146853146853
8,3,5,6,0.7982456140350878
8,3,5,7,0.5414364640883977
8,3,5,8,1.0
8,3,5,9,0.2441860465116279
8,3,5,10,0.9241379310344828
8,3,5,11,0.7215189873417721
8,3,5,12,1.0
9,3,5,1,0.6571428571428571
9,3,5,2,0.9540229885057472
9,3,5,3,0.9695121951219512
9,3,5,4,0.9444444444444444
9,3,5,5,0.8131868131868132
9,3,5,6,0.5086705202312138
9,3,5,7,0.9841269841269841
9,3,5,8,0.6436170212765957
9,3,5,9,0.30392156862745096
9,3,5,10,1.0
9,3,5,11,0.8596491228070176
9,3,5,12,1.0
10,3,5,1,0.5707070707070707
10,3,5,2,0.8047337278106509
10,3,5,3,0.9653679653679652
10,3,5,4,0.8076923076923077
10,3,5,5,0.5086206896551724
10,3,5,6,0.5290322580645161
10,3,5,7,0.8614457831325302
10,3,5,8,0.8741258741258742
10,3,5,9,0.6796116504854369
10,3,5,10,0.5161290322580645
10,3,5,11,0.7551020408163265
10,3,5,12,0.9252336448598132
1,3,6,1,0.6684491978609626
1,3,6,2,0.5909090909090909
1,3,6,3,0.9333333333333332
1,3,6,4,1.0
1,3,6,5,0.7218045112781954
1,3,6,6,0.5227272727272727
1,3,6,7,0.7563025210084033
1,3,6,8,0.9655172413793104
1,3,6,9,0.7964601769911505
1,3,6,10,1.0
1,3,6,11,0.6229508196721312
1,3,6,12,0.5596330275229358
2,3,6,1,0.7037037037037037
2,3,6,2,0.4679802955665025
2,3,6,3,0.8784530386740331
2,3,6,4,0.7834394904458599
2,3,6,5,0.5355191256830601
2,3,6,6,0.8395061728395061
2,3,6,7,0.8385416666666666
2,3,6,8,0.8457142857142858
2,3,6,9,0.96
2,3,6,10,1.0
2,3,6,11,0.5702479338842975
2,3,6,12,1.0
3,3,6,1,0.7828571428571428
3,3,6,2,0.941747572815534
3,3,6,3,0.7461538461538462
3,3,6,4,0.84251968503937
3,3,6,5,0.7328767123287672
3,3,6,6,0.6363636363636364
3,3,6,7,0.8939393939393939
3,3,6,8,0.8974358974358975
3,3,6,9,1.0
3,3,6,10,0.8875
3,3,6,11,0.4088888888888889
3,3,6,12,0.9607843137254902
4,3,6,1,0.6489361702127661
4,3,6,2,0.5355191256830601
4,3,6,3,0.8611111111111112
4,3,6,4,0.7575757575757576
4,3,6,5,0.7185185185185186
4,3,6,6,0.8444444444444444
4,3,6,7,0.993103448275862
4,3,6,8,0.916030534351145
4,3,6,9,0.5548387096774193
4,3,6,10,0.7637362637362637
4,3,6,11,0.3046875
4,3,6,12,0.6666666666666666
5,3,6,1,0.9224806201550388
5,3,6,2,0.9572649572649572
5,3,6,3,0.725
5,3,6,4,0.8145161290322581
5,3,6,5,0.6934306569343066
5,3,6,6,0.9699248120300752
5,3,6,7,0.7067669172932329
5,3,6,8,0.7551020408163265
5,3,6,9,0.9270833333333334
5,3,6,10,0.7619047619047619
5,3,6,11,0.9596774193548387
5,3,6,12,1.0
6,3,6,1,0.7655502392344498
6,3,6,2,0.4676258992805755
6,3,6,3,0.7904191616766467
6,3,6,4,0.4929577464788733
6,3,6,5,0.5545851528384279
6,3,6,6,0.677570093457944
6,3,6,7,0.8571428571428571
6,3,6,8,0.6724137931034483
6,3,6,9,0.10062893081761007
6,3,6,10,0.9787234042553192
6,3,6,11,0.8220338983050848
6,3,6,12,0.7094594594594594
7,3,6,1,0.8412698412698413
7,3,6,2,0.9655172413793104
7,3,6,3,0.773972602739726
7,3,6,4,0.9478260869565216
7,3,6,5,0.6712328767123288
7,3,6,6,0.7086614173228346
7,3,6,7,0.9784172661870504
7,3,6,8,0.8672566371681416
7,3,6,9,0.5114503816793893
7,3,6,10,0.7946428571428571
7,3,6,11,0.6962025316455697
7,3,6,12,0.8967741935483872
8,3,6,1,0.8217821782178217
8,3,6,2,0.6548672566371682
8,3,6,3,0.9747899159663864
8,3,6,4,0.9318181818181818
8,3,6,5,0.6617647058823529
8,3,6,6,0.7647058823529411
8,3,6,7,0.7488151658767772
8,3,6,8,0.6012269938650306
8,3,6,9,0.5523809523809524
8,3,6,10,1.0
8,3,6,11,0.7088607594936709
8,3,6,12,0.8449612403100775
9,3,6,1,0.6255707762557078
9,3,6,2,0.7872340425531915
9,3,6,3,1.0
9,3,6,4,0.8529411764705882
9,3,6,5,0.8585858585858586
9,3,6,6,0.7209302325581395
9,3,6,7,0.7205882352941176
9,3,6,8,0.9240506329113924
9,3,6,9,0.14285714285714285
9,3,6,10,1.0
9,3,6,11,0.9669421487603306
9,3,6,12,1.0
10,3,6,1,0.32558139534883723
10,3,6,2,0.8761061946902655
10,3,6,3,0.9784946236559141
10,3,6,4,0.6272189349112426
10,3,6,5,0.5178571428571429
10,3,6,6,0.7297297297297297
10,3,6,7,0.7563025210084033
10,3,6,8,0.8951048951048951
10,3,6,9,0.7913043478260869
10,3,6,10,0.6857142857142857
10,3,6,11,0.5614035087719298
10,3,6,12,0.8571428571428571
