sb_n,edl_used,outer_f,acti_fun,skew,uncertainty,AUROC,AP,nAP
6,2,5,softplus,0.3452699091394976,dissonance,0.579951980792317,0.3829383210537448,0.23143063904981714
6,2,5,softplus,0.3452699091394976,overall,0.8689795918367348,0.7205474039830411,0.6519331689768884
7,2,5,softplus,0.19927754364840453,entropy,0.8908275219771482,0.6279233205621086,0.5831966227076933
7,2,5,softplus,0.19927754364840453,un_prob,0.8946868682279718,0.6355395066174535,0.5917283373928224
7,2,5,softplus,0.19927754364840453,vacuity,0.8822024850646253,0.6145619699886828,0.5682291271564974
7,2,5,softplus,0.19927754364840453,dissonance,0.7854030847511527,0.3970227446761578,0.3245398856249069
7,2,5,softplus,0.19927754364840453,overall,0.8908229788973945,0.6279209832558484,0.5831940044378665
8,2,5,softplus,0.2621065375302664,entropy,0.8399229292931207,0.6087293149182468,0.5425910779000666
8,2,5,softplus,0.2621065375302664,un_prob,0.8365430339865145,0.6026750174627977,0.5355133954189711
8,2,5,softplus,0.2621065375302664,vacuity,0.8420732550627383,0.6094667574944519,0.5434531736990966
8,2,5,softplus,0.2621065375302664,dissonance,0.7668895300922463,0.4466751089248105,0.3531441233710546
8,2,5,softplus,0.2621065375302664,overall,0.8398717761690857,0.6086548824567223,0.5425040637860701
9,2,5,softplus,0.1946440235140431,entropy,0.8532824942710799,0.5932185760579889,0.5456681977116067
9,2,5,softplus,0.1946440235140431,un_prob,0.8577948692826466,0.6007274149184024,0.5540547760845442
9,2,5,softplus,0.1946440235140431,vacuity,0.8303777004849849,0.5607487954500647,0.5094028889358306
9,2,5,softplus,0.1946440235140431,dissonance,0.8144619169701225,0.4340485082158988,0.3678920763433614
9,2,5,softplus,0.1946440235140431,overall,0.8531083133297409,0.5929836569272238,0.5454058179032117
10,2,5,softplus,0.269396551724138,entropy,0.892594395280236,0.7373685467559884,0.6913795562554965
10,2,5,softplus,0.269396551724138,un_prob,0.8910501474926255,0.7338707554936528,0.6872692721361578
10,2,5,softplus,0.269396551724138,vacuity,0.8901401179941004,0.7396095745313082,0.6940130069633991
10,2,5,softplus,0.269396551724138,dissonance,0.6762743362831858,0.3673338790902835,0.2565486861321988
10,2,5,softplus,0.269396551724138,overall,0.8926578171091446,0.7374117794006538,0.6914303593021844
1,2,6,softplus,0.2547169811320755,entropy,0.7818704134255672,0.5065438093584121,0.4261201475651798
1,2,6,softplus,0.2547169811320755,un_prob,0.8055435957786772,0.5442276287720812,0.4699456889899998
1,2,6,softplus,0.2547169811320755,vacuity,0.7263961843527847,0.4529506969547087,0.363792411038516
1,2,6,softplus,0.2547169811320755,dissonance,0.7755341236353893,0.4660018587650462,0.3789706557456729
1,2,6,softplus,0.2547169811320755,overall,0.7818704134255672,0.5065438093584121,0.4261201475651798
2,2,6,softplus,0.2340093603744149,entropy,0.8694244550049031,0.6474916980161244,0.5959154285039651
2,2,6,softplus,0.2340093603744149,un_prob,0.86965980236856,0.6483965687206701,0.5969526928431248
2,2,6,softplus,0.2340093603744149,vacuity,0.8619310552915441,0.6435317744939426,0.5913761198107728
2,2,6,softplus,0.2340093603744149,dissonance,0.6311654220411858,0.3091639256431041,0.20808617127752552
2,2,6,softplus,0.2340093603744149,overall,0.86942143773101,0.6474900198197411,0.5959135047669563
3,2,6,softplus,0.20732464307883305,entropy,0.83530355108108,0.5686415235060731,0.5142433070231105
3,2,6,softplus,0.20732464307883305,un_prob,0.8417651775540541,0.5796725534597013,0.5266654499098259
3,2,6,softplus,0.20732464307883305,vacuity,0.8217906395509685,0.5563244185269707,0.5003729033849843
3,2,6,softplus,0.20732464307883305,dissonance,0.7716766935979255,0.4322298781275466,0.3606289158531665
3,2,6,softplus,0.20732464307883305,overall,0.83530355108108,0.5686415235060731,0.5142433070231105
4,2,6,softplus,0.28846153846153844,entropy,0.8253917182488612,0.6606098125121237,0.5955988621006125
4,2,6,softplus,0.28846153846153844,un_prob,0.8273283487569202,0.6569387830238083,0.5912246386932549
4,2,6,softplus,0.28846153846153844,vacuity,0.8170987313844457,0.6482390627104072,0.5808584674724929
4,2,6,softplus,0.28846153846153844,dissonance,0.6491021633878777,0.38702332178221743,0.269606266427744
4,2,6,softplus,0.28846153846153844,overall,0.8253917182488612,0.6606098125121237,0.5955988621006125
5,2,6,softplus,0.15840309079201545,entropy,0.9137104148394201,0.6610911747350596,0.6299831976382851
5,2,6,softplus,0.15840309079201545,un_prob,0.9142391500426098,0.6646249470623856,0.6338413300897175
5,2,6,softplus,0.15840309079201545,vacuity,0.906734220364392,0.6440655366084052,0.6113947994964912
5,2,6,softplus,0.15840309079201545,dissonance,0.7694559003738468,0.2995484186589931,0.2352549269426841
5,2,6,softplus,0.15840309079201545,overall,0.9137104148394201,0.6610911747350596,0.6299831976382851
6,2,6,softplus,0.35854616895874264,entropy,0.789635297572846,0.6545414580506069,0.5649799924191898
6,2,6,softplus,0.35854616895874264,un_prob,0.7915553084814031,0.6562880591837382,0.5671794066640595
6,2,6,softplus,0.35854616895874264,vacuity,0.7843535631122952,0.6503776270426231,0.559736672087792
6,2,6,softplus,0.35854616895874264,dissonance,0.6520128385323796,0.4613094052183205,0.3216517811275702
6,2,6,softplus,0.35854616895874264,overall,0.7896594222660429,0.6545536799246963,0.5649953828614959
7,2,6,softplus,0.2021683673469388,entropy,0.7974781058434011,0.4075665980594123,0.3350913702635129
7,2,6,softplus,0.2021683673469388,un_prob,0.8091167444593221,0.4273174875471372,0.3572584810684451
7,2,6,softplus,0.2021683673469388,vacuity,0.7741970461485701,0.3805213671758856,0.30473756619242504
7,2,6,softplus,0.2021683673469388,dissonance,0.8126899111625525,0.4512749261747268,0.3841467484039592
7,2,6,softplus,0.2021683673469388,overall,0.7973797618056974,0.4075019532163466,0.3350188171058389
8,2,6,softplus,0.20258899676375405,entropy,0.7920301543504419,0.3970649334486264,0.3231161414902797
8,2,6,softplus,0.20258899676375405,un_prob,0.7893552134766193,0.3882571980269824,0.3132281547605726
8,2,6,softplus,0.20258899676375405,vacuity,0.7902732251773785,0.39322576263121306,0.3188061039745778
8,2,6,softplus,0.20258899676375405,dissonance,0.6894345670304137,0.319858736428826,0.2364407572925499
8,2,6,softplus,0.20258899676375405,overall,0.7920301543504419,0.3970649334486264,0.3231161414902797
9,2,6,softplus,0.191550925925926,entropy,0.8601405255543277,0.5717733341430211,0.5226847943021815
9,2,6,softplus,0.191550925925926,un_prob,0.8661201063132695,0.5878769196309932,0.5406343682837116
9,2,6,softplus,0.191550925925926,vacuity,0.8351906437402549,0.5376995931573052,0.4847051074114939
9,2,6,softplus,0.191550925925926,dissonance,0.8253875914508215,0.4922677821723439,0.4340653506319527
9,2,6,softplus,0.191550925925926,overall,0.8601405255543277,0.5717733341430211,0.5226847943021815
10,2,6,softplus,0.3362115488397194,entropy,0.8552271333307234,0.7003757390010517,0.6295398437933634
10,2,6,softplus,0.3362115488397194,un_prob,0.8589241670907881,0.7063755348481612,0.6369580858920428
10,2,6,softplus,0.3362115488397194,vacuity,0.8456524292369728,0.6939499116474314,0.6215948496288641
10,2,6,softplus,0.3362115488397194,dissonance,0.7106578449412103,0.4952799566507362,0.3759561876718489
10,2,6,softplus,0.3362115488397194,overall,0.8552271333307234,0.7003757390010517,0.6295398437933634
1,3,1,softplus,0.3579080025204789,entropy,0.762206457587527,0.6129454524717011,0.5128176752082815
1,3,1,softplus,0.3579080025204789,un_prob,0.7637320488189194,0.6224982820486016,0.5248417419744088
1,3,1,softplus,0.3579080025204789,vacuity,0.7284844987491188,0.5830281765642504,0.4751610500088024
1,3,1,softplus,0.3579080025204789,dissonance,0.6629894677189733,0.4793776413982705,0.3446969874870313
1,3,1,softplus,0.3579080025204789,overall,0.7624690735186388,0.6128600453368624,0.512710173961312
2,3,1,softplus,0.28144884973078804,entropy,0.7963926075109584,0.5407917169325447,0.4556454805946066
2,3,1,softplus,0.28144884973078804,un_prob,0.7916952967657861,0.5439747824863789,0.4594187490300514
2,3,1,softplus,0.28144884973078804,vacuity,0.7711698850847055,0.5115263958687788,0.4209537941195813
2,3,1,softplus,0.28144884973078804,dissonance,0.732471271176401,0.473002762868268,0.37528712280506943
2,3,1,softplus,0.28144884973078804,overall,0.7992986612960549,0.5475102199928215,0.4636097261000897
3,3,1,softplus,0.2372986369268897,entropy,0.8063356756378415,0.5319656250761609,0.4622479643095925
3,3,1,softplus,0.2372986369268897,un_prob,0.8089074029689929,0.5422462844958068,0.4740600145079438
3,3,1,softplus,0.2372986369268897,vacuity,0.7777370072093207,0.4946680829502265,0.4193946392568467
3,3,1,softplus,0.2372986369268897,dissonance,0.7246692811677444,0.4141071771255099,0.3268335082259176
3,3,1,softplus,0.2372986369268897,overall,0.812560846538402,0.5432866660627143,0.4752553696687486
4,3,1,relu,0.27120535714285715,entropy,0.8564137346466766,0.6387509654499648,0.5749341251798461
4,3,1,relu,0.27120535714285715,un_prob,0.8337799897907096,0.6032231117432789,0.5331300599174289
4,3,1,relu,0.27120535714285715,vacuity,0.8134165516545984,0.6065886144269372,0.5370900991303245
4,3,1,relu,0.27120535714285715,dissonance,0.6695088827128984,0.3687202074548152,0.2572007905606232
4,3,1,relu,0.27120535714285715,overall,0.8412920109151178,0.6089157135676224,0.5398282944953603
5,3,1,softplus,0.3895747599451303,entropy,0.8390449438202248,0.7202456982464371,0.6381296616924659
5,3,1,softplus,0.3895747599451303,un_prob,0.8185788890647253,0.6997536527443368,0.6116226039207832
5,3,1,softplus,0.3895747599451303,vacuity,0.8338680962177559,0.7090896995653173,0.6236990524343052
5,3,1,softplus,0.3895747599451303,dissonance,0.6580669409716727,0.5087108875722524,0.3645032222680629
5,3,1,softplus,0.3895747599451303,overall,0.8397867542332648,0.7210499647549031,0.6391700038487212
6,3,1,relu,0.5078459343794579,entropy,0.7904684361938881,0.7540035120881541,0.6418324564139535
6,3,1,relu,0.5078459343794579,un_prob,0.7635157140530858,0.7251493253952459,0.5998211526847897
6,3,1,relu,0.5078459343794579,vacuity,0.7902056306428559,0.7590583993104938,0.6491923035194891
6,3,1,relu,0.5078459343794579,dissonance,0.6045464003329172,0.5562000466721382,0.3538332986932538
6,3,1,relu,0.5078459343794579,overall,0.7886482476614378,0.7517941579697398,0.638615666840162
7,3,1,softplus,0.4360215053763441,entropy,0.8027996835692264,0.7223440288007761,0.6250675008736262
7,3,1,softplus,0.4360215053763441,un_prob,0.7789257339795166,0.6892809092648584,0.5804207461758101
7,3,1,softplus,0.4360215053763441,vacuity,0.8074826709484343,0.7305389045194635,0.6361334441701704
7,3,1,softplus,0.4360215053763441,dissonance,0.6814557696308738,0.5469204417456216,0.3881844127259944
7,3,1,softplus,0.4360215053763441,overall,0.7993803034773297,0.7165015236847927,0.6171780791736963
8,3,1,softplus,0.3607666290868095,entropy,0.6936921296296296,0.5660699097651793,0.4525279970338799
8,3,1,softplus,0.3607666290868095,un_prob,0.6953524581128747,0.5582391954802565,0.4426483022841976
8,3,1,softplus,0.3607666290868095,vacuity,0.6437637786596121,0.539109646851383,0.4185133263068005
8,3,1,softplus,0.3607666290868095,dissonance,0.7033964395943563,0.5259467023114777,0.4019061728174118
8,3,1,softplus,0.3607666290868095,overall,0.697732032627866,0.5724388429057274,0.4605634217755158
9,3,1,softplus,0.25997506234413964,entropy,0.8417346998559535,0.5902678446177172,0.5217292203632189
9,3,1,softplus,0.25997506234413964,un_prob,0.8426155453059625,0.6015169980519393,0.5348600945515516
9,3,1,softplus,0.25997506234413964,vacuity,0.8327848252148071,0.5774958988926587,0.5068208262839132
9,3,1,softplus,0.25997506234413964,dissonance,0.7820048931368806,0.4949569473351821,0.41047503503166094
9,3,1,softplus,0.25997506234413964,overall,0.8418922822988449,0.5907863651337658,0.522334477256559
10,3,1,softplus,0.2833894500561167,entropy,0.8063515200384566,0.5963103367533993,0.5207544713778591
10,3,1,softplus,0.2833894500561167,un_prob,0.8116780511253945,0.6126331320210534,0.5401322938955967
10,3,1,softplus,0.2833894500561167,vacuity,0.7568411422191553,0.5457769990789663,0.4607631504902819
10,3,1,softplus,0.2833894500561167,dissonance,0.7397970180729897,0.4951516604925868,0.4006626095019845
10,3,1,softplus,0.2833894500561167,overall,0.81380091023981,0.608006896930261,0.5346401976556622
1,3,2,softplus,0.29511533242876525,entropy,0.8200148241567378,0.622880661778749,0.5483447626874648
1,3,2,softplus,0.29511533242876525,un_prob,0.8333344396136869,0.6366181580567474,0.5647974117899599
1,3,2,softplus,0.29511533242876525,vacuity,0.7320456230017811,0.5486283091383943,0.4594167747699689
1,3,2,softplus,0.29511533242876525,dissonance,0.7760136293739559,0.5350780244985491,0.4431883388230668
1,3,2,softplus,0.29511533242876525,overall,0.8230504574469262,0.6289949177807383,0.5556674732082071
2,3,2,softplus,0.20863309352517986,entropy,0.8299453010044142,0.5521612595544488,0.4952820270376411
2,3,2,softplus,0.20863309352517986,un_prob,0.8428299532979335,0.5601331014929583,0.5042663589870786
2,3,2,softplus,0.20863309352517986,vacuity,0.7687240099801677,0.5029943610913968,0.4398705248874943
2,3,2,softplus,0.20863309352517986,dissonance,0.7500079969291792,0.4041281427419861,0.3284474772294826
2,3,2,softplus,0.20863309352517986,overall,0.8418303371505342,0.5684888933438156,0.5136834056705887
3,3,2,softplus,0.14100817438692098,entropy,0.8765913104774602,0.4885658743332082,0.4474483127026016
3,3,2,softplus,0.14100817438692098,un_prob,0.8755684277871638,0.4812111210578969,0.43950226231609096
3,3,2,softplus,0.14100817438692098,vacuity,0.8253552314511527,0.41080593740676574,0.3634367417171363
3,3,2,softplus,0.14100817438692098,dissonance,0.8151340665908124,0.3443849482575784,0.2916757312869152
3,3,2,softplus,0.14100817438692098,overall,0.8774226421021579,0.4914270085507753,0.4505394723655198
4,3,2,relu,0.2423398328690808,entropy,0.8315255240027044,0.5828294634766491,0.5190403926307642
4,3,2,relu,0.2423398328690808,un_prob,0.8405138607167005,0.5991027044423218,0.5378019563085403
4,3,2,relu,0.2423398328690808,vacuity,0.7806397903989182,0.5360210645960076,0.4650745748747066
4,3,2,relu,0.2423398328690808,dissonance,0.7234026369168358,0.4557981026683839,0.3725848113543451
4,3,2,relu,0.2423398328690808,overall,0.8418044286680189,0.5996125567173547,0.5383897695133264
5,3,2,exp,0.3174500965872505,entropy,0.7998229936086342,0.6201642752720172,0.5372620278845031
5,3,2,exp,0.3174500965872505,un_prob,0.7968990393815301,0.6186287733536823,0.5353913901387286
5,3,2,exp,0.3174500965872505,vacuity,0.4735705537908072,0.4314612077125163,0.3073729755132685
5,3,2,exp,0.3174500965872505,dissonance,0.7067300700371235,0.4856190264457598,0.37335118025629777
5,3,2,exp,0.3174500965872505,overall,0.8091249186727391,0.6284764077973795,0.5473883511825444
6,3,2,relu,0.38918655625913295,entropy,0.7702431069139455,0.6762471193666402,0.5814140478544039
6,3,2,relu,0.38918655625913295,un_prob,0.7727871561940464,0.6731274852714784,0.5773806165363117
6,3,2,relu,0.38918655625913295,vacuity,0.7183979974968709,0.6289840598627271,0.5203067838045627
6,3,2,relu,0.38918655625913295,dissonance,0.6723915260902283,0.5003602367237372,0.35400671761854746
6,3,2,relu,0.38918655625913295,overall,0.7707690833637741,0.6766341046652171,0.5819143881428184
7,3,2,relu,0.2189349112426036,entropy,0.8127060193175896,0.5182630797176135,0.4533578495466688
7,3,2,relu,0.2189349112426036,un_prob,0.8296545982496396,0.541518321401895,0.47974630928140505
7,3,2,relu,0.2189349112426036,vacuity,0.7517632207714853,0.43627528462209897,0.3603237001282111
7,3,2,relu,0.2189349112426036,dissonance,0.7678944910349871,0.4683291079640153,0.3966961893109069
7,3,2,relu,0.2189349112426036,overall,0.8186048557949382,0.5271947939837165,0.4634929487846412
8,3,2,softplus,0.21913380736910149,entropy,0.8469300044931528,0.6238146599097367,0.5730476849203537
8,3,2,softplus,0.21913380736910149,un_prob,0.8550274473031315,0.6349859015563729,0.5857265082955578
8,3,2,softplus,0.21913380736910149,vacuity,0.8007860575514272,0.5305652522864914,0.4672140805194026
8,3,2,softplus,0.21913380736910149,dissonance,0.7890513586903436,0.4309438039679833,0.3541485156014058
8,3,2,softplus,0.21913380736910149,overall,0.8473255972962942,0.6249669956243121,0.5743555306778968
9,3,2,exp,0.2437641723356009,entropy,0.8160995083853422,0.6059438498776346,0.5452389941749619
9,3,2,exp,0.2437641723356009,un_prob,0.8116976395523169,0.5911109122862236,0.5281210235093209
9,3,2,exp,0.2437641723356009,vacuity,0.5379170879676439,0.4560680810900081,0.3722746708380543
9,3,2,exp,0.2437641723356009,dissonance,0.7346814964610718,0.3827321806474647,0.28764128080473106
9,3,2,exp,0.2437641723356009,overall,0.8197168857431749,0.6072485002529836,0.5467446276151696
10,3,2,softplus,0.27317798710956864,entropy,0.7750561424967131,0.5515918871676607,0.4716436247976595
10,3,2,softplus,0.27317798710956864,un_prob,0.7723443422971504,0.5444821505002395,0.4632662681291677
10,3,2,softplus,0.27317798710956864,vacuity,0.7514051098956875,0.5264695739599853,0.4420421658515582
10,3,2,softplus,0.27317798710956864,dissonance,0.7121555004790991,0.40581728887931706,0.2998783597543733
10,3,2,softplus,0.27317798710956864,overall,0.77317440942055,0.5462122043163804,0.4653047793359062
1,3,3,relu,0.1645326504481434,entropy,0.9041057292365492,0.6460840798717945,0.6121424495948292
1,3,3,relu,0.1645326504481434,un_prob,0.9189602993574548,0.6818483331608753,0.6513366052794564
1,3,3,relu,0.1645326504481434,vacuity,0.8130193658034797,0.5425451306245548,0.4986737951980098
1,3,3,relu,0.1645326504481434,dissonance,0.7388791985330293,0.3568804573179973,0.29520330605083706
1,3,3,relu,0.1645326504481434,overall,0.9071559550963816,0.6539027149993263,0.6207109159892705
2,3,3,softplus,0.19088016967126192,entropy,0.7978775302169798,0.4186343665038058,0.3522869013900429
2,3,3,softplus,0.19088016967126192,un_prob,0.8200278505897771,0.4561966582279898,0.3941359322955164
2,3,3,softplus,0.19088016967126192,vacuity,0.7215195864278433,0.349734000257066,0.2755233860637988
2,3,3,softplus,0.19088016967126192,dissonance,0.7562490898500073,0.3816860623138403,0.3111219284085044
2,3,3,softplus,0.19088016967126192,overall,0.8073740352410077,0.4309542828459895,0.3660128093709169
3,3,3,softplus,0.1377587437544611,entropy,0.9100126960161958,0.5634509585483238,0.5292577568675549
3,3,3,softplus,0.1377587437544611,un_prob,0.8976598153930617,0.5080734815585454,0.4695427758186976
3,3,3,softplus,0.1377587437544611,vacuity,0.8775220464605564,0.5677238915938935,0.5338653722684213
3,3,3,softplus,0.1377587437544611,dissonance,0.8287195896098549,0.3427940606699165,0.2913176557405055
3,3,3,softplus,0.1377587437544611,overall,0.9075592766702124,0.5522289008283663,0.5171567186747146
4,3,3,relu,0.1659316427783903,entropy,0.7855133691835762,0.3940075437080308,0.3353497166248875
4,3,3,relu,0.1659316427783903,un_prob,0.8054579030462459,0.4254335220895463,0.3698176134109671
4,3,3,relu,0.1659316427783903,vacuity,0.7174937913498296,0.33179302615236794,0.2671130640163042
4,3,3,relu,0.1659316427783903,dissonance,0.7308311356944137,0.32583544611383897,0.2605788122781432
4,3,3,relu,0.1659316427783903,overall,0.7990549237724878,0.40647505241439497,0.34902403403367405
5,3,3,relu,0.21638924455825864,entropy,0.8039590343040569,0.489434051731856,0.4215917260316566
5,3,3,relu,0.21638924455825864,un_prob,0.8249506903353058,0.5212248148153275,0.4576067412625393
5,3,3,relu,0.21638924455825864,vacuity,0.6615665003674054,0.3927206546071785,0.3120273704567317
5,3,3,relu,0.21638924455825864,dissonance,0.7871852883165101,0.462436272258271,0.3910065703250072
5,3,3,relu,0.21638924455825864,overall,0.8129846366554512,0.5000658833496134,0.4336362805030399
6,3,3,softplus,0.3097125867195243,entropy,0.8065872218234027,0.6064489766009078,0.5234599107633191
6,3,3,softplus,0.3097125867195243,un_prob,0.8224103374012922,0.6330211361033737,0.5556354064618158
6,3,3,softplus,0.3097125867195243,vacuity,0.7450762383345299,0.5459659208048997,0.4502226452179354
6,3,3,softplus,0.3097125867195243,dissonance,0.7127913854989232,0.4838250237015067,0.3749779453182004
6,3,3,softplus,0.3097125867195243,overall,0.8082343144292894,0.6071710400265594,0.5243342374677008
7,3,3,relu,0.16027655562539286,entropy,0.8520488434894917,0.4093265039687991,0.3543747650668014
7,3,3,relu,0.16027655562539286,un_prob,0.8656921451215216,0.4631621134472412,0.41321882739705895
7,3,3,relu,0.16027655562539286,vacuity,0.7392509099448163,0.30161345490804403,0.2366409187498716
7,3,3,relu,0.16027655562539286,dissonance,0.8197986380180815,0.4341330226022319,0.38148909223434174
7,3,3,relu,0.16027655562539286,overall,0.852853117294822,0.4103927012762315,0.3555401532071555
8,3,3,softplus,0.15444245676803814,entropy,0.8880989593260398,0.5955664705409043,0.5595205121533282
8,3,3,softplus,0.15444245676803814,un_prob,0.891652280932958,0.6117542573142974,0.5771510682470621
8,3,3,softplus,0.15444245676803814,vacuity,0.8356323278749231,0.49983949517878296,0.4552616760053653
8,3,3,softplus,0.15444245676803814,dissonance,0.8138141163529033,0.3879565446219525,0.33340693061380744
8,3,3,softplus,0.15444245676803814,overall,0.8888885863497994,0.5974337457757939,0.5615542120798229
9,3,3,relu,0.18851435705368288,entropy,0.9243428425878756,0.7452705896826531,0.7166137919910206
9,3,3,relu,0.18851435705368288,un_prob,0.9177419765664798,0.729545402166078,0.6991195369892105
9,3,3,relu,0.18851435705368288,vacuity,0.9155017829852268,0.7327058437637898,0.7026355250288074
9,3,3,relu,0.18851435705368288,dissonance,0.6610430463576159,0.2945715271006588,0.21521154660759684
9,3,3,relu,0.18851435705368288,overall,0.924187468160978,0.7450463633869476,0.7163643404667671
10,3,3,relu,0.18759231905465287,entropy,0.8358402926906865,0.4993437241821325,0.443388428078712
10,3,3,relu,0.18759231905465287,un_prob,0.8474095283544103,0.524958888242538,0.4718664426794333
10,3,3,relu,0.18759231905465287,vacuity,0.7768010816829715,0.44623061531215136,0.3843391912156521
10,3,3,relu,0.18759231905465287,dissonance,0.720399268273284,0.3641937969392256,0.2931336183795155
10,3,3,relu,0.18759231905465287,overall,0.8438956494074603,0.508199524021521,0.4532339866131975
1,3,4,relu,0.28526448362720397,entropy,0.8005659771858682,0.5623469908537329,0.4796940084575261
1,3,4,relu,0.28526448362720397,un_prob,0.8249088309945445,0.6013868639537118,0.5261067588750337
1,3,4,relu,0.28526448362720397,vacuity,0.6907002752088378,0.4565650957755196,0.35393466793961986
1,3,4,relu,0.28526448362720397,dissonance,0.7981659227275821,0.5378112033225235,0.4505245134628399
1,3,4,relu,0.28526448362720397,overall,0.8012428158823701,0.5633402371234187,0.4808748343044746
2,3,4,softplus,0.18971542685971046,entropy,0.8548659078379868,0.5373194919765332,0.4849094238713018
2,3,4,softplus,0.18971542685971046,un_prob,0.8562165580309368,0.5354329268456849,0.4828091583461683
2,3,4,softplus,0.18971542685971046,vacuity,0.8041070791581542,0.4956021970869562,0.4384666083937301
2,3,4,softplus,0.18971542685971046,dissonance,0.7296008042286865,0.3465822223362881,0.2725664174025148
2,3,4,softplus,0.18971542685971046,overall,0.8565830009404287,0.5392260313008646,0.4870319261638171
3,3,4,relu,0.1789617486338798,entropy,0.8946190191919321,0.5943417432884137,0.5514137669711425
3,3,4,relu,0.1789617486338798,un_prob,0.8958955176487026,0.6077256434056639,0.5662139916368526
3,3,4,relu,0.1789617486338798,vacuity,0.8378846959901436,0.4820807001895718,0.4272729227841509
3,3,4,relu,0.1789617486338798,dissonance,0.7834969706976922,0.40505421663080937,0.3420952651587795
3,3,4,relu,0.1789617486338798,overall,0.8957875550926572,0.5951937971086947,0.5523559876883445
4,3,4,softplus,0.2261580381471389,entropy,0.8293551671474632,0.5455097988141272,0.4817705063640708
4,3,4,softplus,0.2261580381471389,un_prob,0.8318649244866791,0.563732101415777,0.5025483682970536
4,3,4,softplus,0.2261580381471389,vacuity,0.7738062107585272,0.4867014732156449,0.4147146958824395
4,3,4,softplus,0.2261580381471389,dissonance,0.7399117597149161,0.4156255221822833,0.3336708053483789
4,3,4,softplus,0.2261580381471389,overall,0.8296164941455965,0.5442628780378848,0.4803487130651389
5,3,4,relu,0.1562905317769131,entropy,0.8994740719714487,0.6024187552456,0.5664837055902139
5,3,4,relu,0.1562905317769131,un_prob,0.9169167668662154,0.639687891831791,0.6071213820446913
5,3,4,relu,0.1562905317769131,vacuity,0.8322771184629761,0.47865345437137896,0.4315319810825634
5,3,4,relu,0.1562905317769131,dissonance,0.8296713986368609,0.3910550490296512,0.3360160668361281
5,3,4,relu,0.1562905317769131,overall,0.8994198525870618,0.6023751836199431,0.5664361957794636
6,3,4,softplus,0.3174436877946569,entropy,0.8376404793203802,0.6950512139581276,0.6285226661735296
6,3,4,softplus,0.3174436877946569,un_prob,0.8259740786050978,0.6742360530379279,0.6031664069072835
6,3,4,softplus,0.3174436877946569,vacuity,0.8011886760433526,0.6349098580931459,0.5552606905499746
6,3,4,softplus,0.3174436877946569,dissonance,0.6881960644260896,0.465136003884774,0.34844845977063915
6,3,4,softplus,0.3174436877946569,overall,0.8404696954730009,0.6974339065038683,0.6314251741182518
7,3,4,softplus,0.20112994350282487,entropy,0.8392261176358405,0.508464463072945,0.4487272898736774
7,3,4,softplus,0.20112994350282487,un_prob,0.8346828663604723,0.5197872198041507,0.4614261210270373
7,3,4,softplus,0.20112994350282487,vacuity,0.7975342879392272,0.4617535450394494,0.3963395123026021
7,3,4,softplus,0.20112994350282487,dissonance,0.764239626209812,0.3670445821379459,0.2901204035513392
7,3,4,softplus,0.20112994350282487,overall,0.8378434753587718,0.5057908510154826,0.4457287490683512
8,3,4,relu,0.16217833632555356,entropy,0.8986584080126515,0.5839770747919623,0.5447498799996855
8,3,4,relu,0.16217833632555356,un_prob,0.9044913020558776,0.6021563326546499,0.5646432772670756
8,3,4,relu,0.16217833632555356,vacuity,0.7758829731154455,0.4371500115745723,0.3840783542283959
8,3,4,relu,0.16217833632555356,dissonance,0.8234976278334212,0.3782496014332142,0.31962416874928523
8,3,4,relu,0.16217833632555356,overall,0.8953558249868213,0.5768158328867136,0.5369133978272537
9,3,4,relu,0.14313099041533547,entropy,0.902210170981144,0.6000577048525626,0.5673648068479646
9,3,4,relu,0.14313099041533547,un_prob,0.9078529482262704,0.5947723447614022,0.5616474000828854
9,3,4,relu,0.14313099041533547,vacuity,0.8504497576435497,0.5340313836473497,0.4959412275608449
9,3,4,relu,0.14313099041533547,dissonance,0.7558341988920847,0.33802298913148343,0.2839103154775633
9,3,4,relu,0.14313099041533547,overall,0.9035251544689464,0.6019890226161142,0.56945399832336
10,3,4,softplus,0.21608040201005024,entropy,0.9090056648777579,0.6873849436960848,0.6459459054584096
10,3,4,softplus,0.21608040201005024,un_prob,0.8940667859272511,0.6693039275114934,0.6254681399620354
10,3,4,softplus,0.21608040201005024,vacuity,0.8723211091234347,0.6419987956258796,0.5945435457969316
10,3,4,softplus,0.21608040201005024,dissonance,0.7659242695289206,0.3889377446824889,0.3079377043674594
10,3,4,softplus,0.21608040201005024,overall,0.9095483005366728,0.6880687813906894,0.6467203900230342
1,3,5,relu,0.2592113768584357,entropy,0.7741009605132023,0.510766816879568,0.4292311544618309
1,3,5,relu,0.2592113768584357,un_prob,0.7965535550303995,0.5314082631297455,0.4533127066805646
1,3,5,relu,0.2592113768584357,vacuity,0.6834049257310475,0.4210002060650346,0.32450402925807537
1,3,5,relu,0.2592113768584357,dissonance,0.7789818647099529,0.4725865423338164,0.3846877506685429
1,3,5,relu,0.2592113768584357,overall,0.7768841421751033,0.5139217992806501,0.43291194661757376
2,3,5,relu,0.19135477069056409,entropy,0.8573958142525169,0.4966818563240041,0.4390720063721867
2,3,5,relu,0.19135477069056409,un_prob,0.8607235086433854,0.5145835072491751,0.4590226822265143
2,3,5,relu,0.19135477069056409,vacuity,0.7886366330125961,0.4125982532878381,0.3453641849064145
