edl_used,sb,test_trial,threshold,RR,TAR
3,3,1,0.02,0.0235,0.7735
3,3,1,0.04,0.0254,0.7743
3,3,1,0.06,0.0279,0.7757
3,3,1,0.08,0.031,0.7756
3,3,1,0.1,0.0359,0.777
3,3,1,0.12,0.0421,0.7807
3,3,1,0.14,0.0458,0.7818
3,3,1,0.16,0.0514,0.7851
3,3,1,0.18,0.0576,0.7857
3,3,1,0.2,0.0638,0.7909
3,3,1,0.22,0.0781,0.7997
3,3,1,0.24,0.0917,0.8049
3,3,1,0.26,0.1084,0.8151
3,3,1,0.28,0.1239,0.8190000000000001
3,3,1,0.3,0.1487,0.8275
3,3,1,0.32,0.1685,0.8353
3,3,1,0.34,0.1952,0.8437
3,3,1,0.36,0.2187,0.8485
3,3,1,0.38,0.24100000000000002,0.8563
3,3,1,0.4,0.2677,0.8655
3,3,1,0.42,0.303,0.8782
3,3,1,0.44,0.33399999999999996,0.8847
3,3,1,0.46,0.3587,0.8859999999999999
3,3,1,0.48,0.3978,0.8899
3,3,1,0.5,0.425,0.9019
3,3,1,0.52,0.4672,0.9174
3,3,1,0.54,0.4969,0.9212
3,3,1,0.56,0.539,0.9315
3,3,1,0.58,0.583,0.9525
3,3,1,0.6,0.6109,0.9634
3,3,1,0.62,0.6605,0.9726
3,3,1,0.64,0.6970000000000001,0.9857
3,3,1,0.66,0.733,0.9954
3,3,1,0.68,0.7732,0.9973
3,3,1,0.7000000000000001,0.8104,0.9967
3,3,1,0.72,0.8340000000000001,1.0
3,3,1,0.74,0.868,1.0
3,3,1,0.76,0.899,1.0
3,3,1,0.78,0.9207,1.0
3,3,1,0.8,0.943,1.0
3,3,1,0.8200000000000001,0.9665,1.0
3,3,1,0.84,0.9919,1.0
3,3,1,0.86,1.0,0.0
3,3,1,0.88,1.0,0.0
3,3,1,0.9,1.0,0.0
3,3,1,0.92,1.0,0.0
3,3,1,0.94,1.0,0.0
3,3,1,0.96,1.0,0.0
3,3,1,0.98,1.0,0.0
3,4,1,0.0,0.0011,0.7291
3,4,1,0.02,0.0045,0.7309
3,4,1,0.04,0.0067,0.7326
3,4,1,0.06,0.0106,0.7343
3,4,1,0.08,0.013999999999999999,0.7363
3,4,1,0.1,0.0179,0.7392
3,4,1,0.12,0.024,0.7433
3,4,1,0.14,0.0296,0.747
3,4,1,0.16,0.0379,0.7506
3,4,1,0.18,0.0497,0.754
3,4,1,0.2,0.0653,0.7582
3,4,1,0.22,0.0871,0.7677
3,4,1,0.24,0.1083,0.7747
3,4,1,0.26,0.1462,0.7902
3,4,1,0.28,0.17800000000000002,0.8052
3,4,1,0.3,0.2171,0.8190000000000001
3,4,1,0.32,0.2623,0.8366
3,4,1,0.34,0.3142,0.8617
3,4,1,0.36,0.3566,0.882
3,4,1,0.38,0.39899999999999997,0.8979
3,4,1,0.4,0.4453,0.9175
3,4,1,0.42,0.486,0.9392
3,4,1,0.44,0.5195,0.9477
3,4,1,0.46,0.5525,0.9626
3,4,1,0.48,0.5843,0.9772
3,4,1,0.5,0.6217,0.9853
3,4,1,0.52,0.6512,0.9952
3,4,1,0.54,0.6802,0.9983
3,4,1,0.56,0.7042,0.9981
3,4,1,0.58,0.7243,1.0
3,4,1,0.6,0.7444,1.0
3,4,1,0.62,0.7656,1.0
3,4,1,0.64,0.7868,1.0
3,4,1,0.66,0.8103,1.0
3,4,1,0.68,0.8292,1.0
3,4,1,0.7000000000000001,0.8532,1.0
3,4,1,0.72,0.8772,1.0
3,4,1,0.74,0.9079,1.0
3,4,1,0.76,0.9364,1.0
3,4,1,0.78,0.9732,1.0
3,4,1,0.8,0.9877,1.0
3,4,1,0.8200000000000001,0.9922,1.0
3,4,1,0.84,0.9978,1.0
3,4,1,0.86,1.0,0.0
3,4,1,0.88,1.0,0.0
3,4,1,0.9,1.0,0.0
3,4,1,0.92,1.0,0.0
3,4,1,0.94,1.0,0.0
3,4,1,0.96,1.0,0.0
3,4,1,0.98,1.0,0.0
3,5,1,0.0,0.0,0.6104
3,5,1,0.02,0.0233,0.6208
3,5,1,0.04,0.0336,0.6246
3,5,1,0.06,0.0446,0.6274
3,5,1,0.08,0.059000000000000004,0.6305
3,5,1,0.1,0.0672,0.6346
3,5,1,0.12,0.0768,0.6412
3,5,1,0.14,0.0878,0.6459
3,5,1,0.16,0.0988,0.6522
3,5,1,0.18,0.1152,0.6597
3,5,1,0.2,0.131,0.6709
3,5,1,0.22,0.1454,0.679
3,5,1,0.24,0.1619,0.6866
3,5,1,0.26,0.1824,0.6963
3,5,1,0.28,0.2181,0.7167
3,5,1,0.3,0.2503,0.7383
3,5,1,0.32,0.2867,0.7529
3,5,1,0.34,0.3313,0.7733
3,5,1,0.36,0.3759,0.7923
3,5,1,0.38,0.4156,0.8134
3,5,1,0.4,0.4479,0.8248
3,5,1,0.42,0.4835,0.8446
3,5,1,0.44,0.5274,0.8708
3,5,1,0.46,0.5645,0.8898
3,5,1,0.48,0.5947,0.912
3,5,1,0.5,0.6193,0.9207
3,5,1,0.52,0.6529,0.9328
3,5,1,0.54,0.6722,0.9540000000000001
3,5,1,0.56,0.6968,0.9683
3,5,1,0.58,0.7209,0.9877
3,5,1,0.6,0.7551,0.9916
3,5,1,0.62,0.7901,0.9967
3,5,1,0.64,0.821,1.0
3,5,1,0.66,0.8539,1.0
3,5,1,0.68,0.8827,1.0
3,5,1,0.7000000000000001,0.9088,1.0
3,5,1,0.72,0.9279999999999999,1.0
3,5,1,0.74,0.9390000000000001,1.0
3,5,1,0.76,0.9486,1.0
3,5,1,0.78,0.9534,1.0
3,5,1,0.8,0.9575,1.0
3,5,1,0.8200000000000001,0.9691,1.0
3,5,1,0.84,0.9849,1.0
3,5,1,0.86,0.9986,1.0
3,5,1,0.88,1.0,0.0
3,5,1,0.9,1.0,0.0
3,5,1,0.92,1.0,0.0
3,5,1,0.94,1.0,0.0
3,5,1,0.96,1.0,0.0
3,5,1,0.98,1.0,0.0
3,6,1,0.0,0.0052,0.4943
3,6,1,0.02,0.0124,0.4959
3,6,1,0.04,0.0195,0.4985
3,6,1,0.06,0.0285,0.5012
3,6,1,0.08,0.0437,0.5062
3,6,1,0.1,0.0518,0.5095
3,6,1,0.12,0.0699,0.5169
3,6,1,0.14,0.0951,0.525
3,6,1,0.16,0.1155,0.5306
3,6,1,0.18,0.146,0.5406
3,6,1,0.2,0.1821,0.5558
3,6,1,0.22,0.2154,0.5679
3,6,1,0.24,0.2601,0.588
3,6,1,0.26,0.3015,0.6059
3,6,1,0.28,0.3433,0.6322
3,6,1,0.3,0.3928,0.6601
3,6,1,0.32,0.4508,0.6874
3,6,1,0.34,0.4941,0.7143
3,6,1,0.36,0.535,0.7311
3,6,1,0.38,0.5697,0.7459
3,6,1,0.4,0.6091,0.7725
3,6,1,0.42,0.6424,0.7886
3,6,1,0.44,0.6705,0.8023
3,6,1,0.46,0.7023,0.8291
3,6,1,0.48,0.7285,0.8424
3,6,1,0.5,0.7523,0.856
3,6,1,0.52,0.7784,0.8734
3,6,1,0.54,0.7998,0.8955
3,6,1,0.56,0.8212,0.9096
3,6,1,0.58,0.8426,0.9275
3,6,1,0.6,0.865,0.9296
3,6,1,0.62,0.8906,0.9478
3,6,1,0.64,0.9125,0.9674
3,6,1,0.66,0.9334,0.9929
3,6,1,0.68,0.9477,1.0
3,6,1,0.7000000000000001,0.9596,1.0
3,6,1,0.72,0.9777,1.0
3,6,1,0.74,0.9895,1.0
3,6,1,0.76,0.9981,1.0
3,6,1,0.78,1.0,0.0
3,6,1,0.8,1.0,0.0
3,6,1,0.8200000000000001,1.0,0.0
3,6,1,0.84,1.0,0.0
3,6,1,0.86,1.0,0.0
3,6,1,0.88,1.0,0.0
3,6,1,0.9,1.0,0.0
3,6,1,0.92,1.0,0.0
3,6,1,0.94,1.0,0.0
3,6,1,0.96,1.0,0.0
3,6,1,0.98,1.0,0.0
3,7,1,0.0,0.0,0.564
3,7,1,0.02,0.0038,0.5661
3,7,1,0.04,0.0048,0.5662
3,7,1,0.06,0.0075,0.5677
3,7,1,0.08,0.0108,0.569
3,7,1,0.1,0.0177,0.5725
3,7,1,0.12,0.0237,0.5754
3,7,1,0.14,0.0306,0.5779
3,7,1,0.16,0.0462,0.5846
3,7,1,0.18,0.0575,0.5887
3,7,1,0.2,0.0753,0.5977
3,7,1,0.22,0.0968,0.6036
3,7,1,0.24,0.1231,0.6113
3,7,1,0.26,0.1468,0.6219
3,7,1,0.28,0.1839,0.6337
3,7,1,0.3,0.2301,0.6459
3,7,1,0.32,0.2731,0.6635
3,7,1,0.34,0.3312,0.6969
3,7,1,0.36,0.3763,0.7129
3,7,1,0.38,0.4194,0.7389
3,7,1,0.4,0.4591,0.7584
3,7,1,0.42,0.5005,0.7761
3,7,1,0.44,0.5333,0.7949
3,7,1,0.46,0.5742,0.8333
3,7,1,0.48,0.6032,0.8509
3,7,1,0.5,0.6355,0.8687
3,7,1,0.52,0.6694,0.9024
3,7,1,0.54,0.6968,0.922
3,7,1,0.56,0.7323,0.9438
3,7,1,0.58,0.7613,0.9437
3,7,1,0.6,0.7995,0.9866
3,7,1,0.62,0.8328,0.9936
3,7,1,0.64,0.8516,1.0
3,7,1,0.66,0.878,1.0
3,7,1,0.68,0.9097,1.0
3,7,1,0.7000000000000001,0.9376,1.0
3,7,1,0.72,0.9704,1.0
3,7,1,0.74,0.9876,1.0
3,7,1,0.76,0.993,1.0
3,7,1,0.78,0.9995,1.0
3,7,1,0.8,1.0,0.0
3,7,1,0.8200000000000001,1.0,0.0
3,7,1,0.84,1.0,0.0
3,7,1,0.86,1.0,0.0
3,7,1,0.88,1.0,0.0
3,7,1,0.9,1.0,0.0
3,7,1,0.92,1.0,0.0
3,7,1,0.94,1.0,0.0
3,7,1,0.96,1.0,0.0
3,7,1,0.98,1.0,0.0
3,8,1,0.0,0.0,0.6392
3,8,1,0.02,0.0056,0.6429
3,8,1,0.04,0.0068,0.6436
3,8,1,0.06,0.0079,0.6437
3,8,1,0.08,0.0101,0.6452
3,8,1,0.1,0.0107,0.6456
3,8,1,0.12,0.0124,0.6461
3,8,1,0.14,0.0169,0.6479
3,8,1,0.16,0.0197,0.6486
3,8,1,0.18,0.0231,0.6486
3,8,1,0.2,0.0304,0.6512
3,8,1,0.22,0.044000000000000004,0.6539
3,8,1,0.24,0.062,0.6599
3,8,1,0.26,0.0789,0.6659
3,8,1,0.28,0.0913,0.67
3,8,1,0.3,0.1071,0.6768
3,8,1,0.32,0.124,0.684
3,8,1,0.34,0.1432,0.6901
3,8,1,0.36,0.1669,0.6942
3,8,1,0.38,0.195,0.7052
3,8,1,0.4,0.2131,0.7077
3,8,1,0.42,0.2334,0.7147
3,8,1,0.44,0.2576,0.7175
3,8,1,0.46,0.2824,0.7243
3,8,1,0.48,0.3106,0.7326
3,8,1,0.5,0.3427,0.7427
3,8,1,0.52,0.3737,0.7552
3,8,1,0.54,0.4008,0.7629
3,8,1,0.56,0.4284,0.7751
3,8,1,0.58,0.4645,0.7884
3,8,1,0.6,0.5073,0.7952
3,8,1,0.62,0.5592,0.7954
3,8,1,0.64,0.6071,0.7862
3,8,1,0.66,0.6725,0.7814
3,8,1,0.68,0.7401,0.7831
3,8,1,0.7000000000000001,0.8083,0.7794
3,8,1,0.72,0.8766,0.7945
3,8,1,0.74,0.9414,0.875
3,8,1,0.76,0.9775,1.0
3,8,1,0.78,0.9921,1.0
3,8,1,0.8,1.0,0.0
3,8,1,0.8200000000000001,1.0,0.0
3,8,1,0.84,1.0,0.0
3,8,1,0.86,1.0,0.0
3,8,1,0.88,1.0,0.0
3,8,1,0.9,1.0,0.0
3,8,1,0.92,1.0,0.0
3,8,1,0.94,1.0,0.0
3,8,1,0.96,1.0,0.0
3,8,1,0.98,1.0,0.0
3,9,1,0.0,0.0,0.74
3,9,1,0.02,0.0118,0.7464
3,9,1,0.04,0.015,0.7481
3,9,1,0.06,0.0212,0.7509999999999999
3,9,1,0.08,0.0249,0.7538
3,9,1,0.1,0.0312,0.7555
3,9,1,0.12,0.0368,0.7579
3,9,1,0.14,0.0418,0.7612
3,9,1,0.16,0.0443,0.7619
3,9,1,0.18,0.0486,0.7641
3,9,1,0.2,0.0592,0.7687
3,9,1,0.22,0.0667,0.7702
3,9,1,0.24,0.0842,0.7747
3,9,1,0.26,0.10099999999999999,0.7802
3,9,1,0.28,0.1135,0.7848
3,9,1,0.3,0.1322,0.7945
3,9,1,0.32,0.159,0.8073
3,9,1,0.34,0.1852,0.8187
3,9,1,0.36,0.2107,0.8278
3,9,1,0.38,0.2319,0.8328
3,9,1,0.4,0.2519,0.84
3,9,1,0.42,0.2812,0.8526
3,9,1,0.44,0.3011,0.8653
3,9,1,0.46,0.3248,0.8818
3,9,1,0.48,0.3466,0.8884
3,9,1,0.5,0.3772,0.9039
3,9,1,0.52,0.3928,0.9107
3,9,1,0.54,0.4121,0.9183
3,9,1,0.56,0.4271,0.9293
3,9,1,0.58,0.4514,0.9420000000000001
3,9,1,0.6,0.4688,0.9554
3,9,1,0.62,0.4988,0.9627
3,9,1,0.64,0.5362,0.9677
3,9,1,0.66,0.5642,0.9714
3,9,1,0.68,0.5873,0.9698
3,9,1,0.7000000000000001,0.6234,0.9768
3,9,1,0.72,0.6671,0.9813
3,9,1,0.74,0.7176,0.9868
3,9,1,0.76,0.7544,0.9898
3,9,1,0.78,0.8292,0.9964
3,9,1,0.8,0.9158,1.0
3,9,1,0.8200000000000001,0.9863,1.0
3,9,1,0.84,0.9994,1.0
3,9,1,0.86,1.0,0.0
3,9,1,0.88,1.0,0.0
3,9,1,0.9,1.0,0.0
3,9,1,0.92,1.0,0.0
3,9,1,0.94,1.0,0.0
3,9,1,0.96,1.0,0.0
3,9,1,0.98,1.0,0.0
3,10,1,0.0,0.0006,0.7170000000000001
3,10,1,0.02,0.0157,0.7263
3,10,1,0.04,0.0174,0.727
3,10,1,0.06,0.0224,0.7302
3,10,1,0.08,0.0247,0.7313
3,10,1,0.1,0.0269,0.7313
3,10,1,0.12,0.0286,0.7319
3,10,1,0.14,0.0325,0.7332
3,10,1,0.16,0.0387,0.7344
3,10,1,0.18,0.0494,0.7373
3,10,1,0.2,0.0606,0.7431
3,10,1,0.22,0.0791,0.7508
3,10,1,0.24,0.0993,0.7576
3,10,1,0.26,0.1268,0.7693
3,10,1,0.28,0.1554,0.7827
3,10,1,0.3,0.1846,0.799
3,10,1,0.32,0.2127,0.8111
3,10,1,0.34,0.2458,0.8259
3,10,1,0.36,0.2767,0.8340000000000001
3,10,1,0.38,0.3053,0.8441
3,10,1,0.4,0.3322,0.8563
3,10,1,0.42,0.3614,0.8717
3,10,1,0.44,0.4007,0.8858
3,10,1,0.46,0.436,0.8985
3,10,1,0.48,0.46799999999999997,0.9082
3,10,1,0.5,0.5028,0.9097
3,10,1,0.52,0.537,0.92
3,10,1,0.54,0.5657,0.9264
3,10,1,0.56,0.5915,0.9313
3,10,1,0.58,0.6128,0.9333
3,10,1,0.6,0.642,0.9373
3,10,1,0.62,0.6829,0.9469
3,10,1,0.64,0.7245,0.9532
3,10,1,0.66,0.7598,0.9579
3,10,1,0.68,0.7969,0.9586
3,10,1,0.7000000000000001,0.8361,0.9658
3,10,1,0.72,0.862,0.9878
3,10,1,0.74,0.8855,0.9951
3,10,1,0.76,0.9102,1.0
3,10,1,0.78,0.9293,1.0
3,10,1,0.8,0.9590000000000001,1.0
3,10,1,0.8200000000000001,0.9921,1.0
3,10,1,0.84,1.0,0.0
3,10,1,0.86,1.0,0.0
3,10,1,0.88,1.0,0.0
3,10,1,0.9,1.0,0.0
3,10,1,0.92,1.0,0.0
3,10,1,0.94,1.0,0.0
3,10,1,0.96,1.0,0.0
3,10,1,0.98,1.0,0.0
3,1,2,0.0,0.0,0.7049
3,1,2,0.02,0.0054,0.7087
3,1,2,0.04,0.0102,0.7114
3,1,2,0.06,0.017,0.7157
3,1,2,0.08,0.0224,0.7169
3,1,2,0.1,0.0265,0.7178
3,1,2,0.12,0.0353,0.7222
3,1,2,0.14,0.0407,0.7256
3,1,2,0.16,0.0482,0.7306
3,1,2,0.18,0.059000000000000004,0.7376
3,1,2,0.2,0.0699,0.7411
3,1,2,0.22,0.0834,0.7461
3,1,2,0.24,0.0977,0.7526
3,1,2,0.26,0.11599999999999999,0.7598
3,1,2,0.28,0.1425,0.765
3,1,2,0.3,0.1689,0.7731
3,1,2,0.32,0.2117,0.7909
3,1,2,0.34,0.2503,0.81
3,1,2,0.36,0.2849,0.8169
3,1,2,0.38,0.3168,0.8342
3,1,2,0.4,0.365,0.8515
3,1,2,0.42,0.4132,0.8751
3,1,2,0.44,0.4613,0.9005
3,1,2,0.46,0.5041,0.9179
3,1,2,0.48,0.5455,0.9343
3,1,2,0.5,0.5773,0.9438
3,1,2,0.52,0.6072,0.9534
3,1,2,0.54,0.6438,0.9562
3,1,2,0.56,0.6839,0.97
3,1,2,0.58,0.7205,0.9806
3,1,2,0.6,0.7626,0.9914
3,1,2,0.62,0.7931,1.0
3,1,2,0.64,0.8243,1.0
3,1,2,0.66,0.8575,1.0
3,1,2,0.68,0.882,1.0
3,1,2,0.7000000000000001,0.9016,1.0
3,1,2,0.72,0.9193,1.0
3,1,2,0.74,0.9464,1.0
3,1,2,0.76,0.9640000000000001,1.0
3,1,2,0.78,0.9817,1.0
3,1,2,0.8,0.9891,1.0
3,1,2,0.8200000000000001,1.0,0.0
3,1,2,0.84,1.0,0.0
3,1,2,0.86,1.0,0.0
3,1,2,0.88,1.0,0.0
3,1,2,0.9,1.0,0.0
3,1,2,0.92,1.0,0.0
3,1,2,0.94,1.0,0.0
3,1,2,0.96,1.0,0.0
3,1,2,0.98,1.0,0.0
3,2,2,0.0,0.0005,0.7918
3,2,2,0.02,0.02,0.8034
3,2,2,0.04,0.0231,0.8048
3,2,2,0.06,0.0283,0.807
3,2,2,0.08,0.0308,0.8081
3,2,2,0.1,0.036000000000000004,0.8113
3,2,2,0.12,0.0401,0.8137
3,2,2,0.14,0.0483,0.818
3,2,2,0.16,0.0524,0.82
3,2,2,0.18,0.0576,0.8217
3,2,2,0.2,0.0637,0.826
3,2,2,0.22,0.0714,0.8290000000000001
3,2,2,0.24,0.0822,0.8354
3,2,2,0.26,0.0951,0.8404
3,2,2,0.28,0.1182,0.8497
3,2,2,0.3,0.1398,0.8572
3,2,2,0.32,0.1629,0.8649
3,2,2,0.34,0.1989,0.8775
3,2,2,0.36,0.2359,0.887
3,2,2,0.38,0.27699999999999997,0.9019
3,2,2,0.4,0.3165,0.9113
3,2,2,0.42,0.3428,0.9171
3,2,2,0.44,0.3767,0.9266
3,2,2,0.46,0.4111,0.9346
3,2,2,0.48,0.4445,0.9417
3,2,2,0.5,0.4779,0.9469
3,2,2,0.52,0.5139,0.9577
3,2,2,0.54,0.5586,0.9709
3,2,2,0.56,0.593,0.9773
3,2,2,0.58,0.6326,0.9818
3,2,2,0.6,0.6686,0.9891
3,2,2,0.62,0.7035,0.9931
3,2,2,0.64,0.7379,0.9941
3,2,2,0.66,0.7641,0.9956
3,2,2,0.68,0.7919,0.9975
3,2,2,0.7000000000000001,0.8207,1.0
3,2,2,0.72,0.852,1.0
3,2,2,0.74,0.8787,1.0
3,2,2,0.76,0.9049,1.0
3,2,2,0.78,0.9311,1.0
3,2,2,0.8,0.9604,1.0
3,2,2,0.8200000000000001,0.9748,1.0
3,2,2,0.84,0.9856,1.0
3,2,2,0.86,0.9974,1.0
3,2,2,0.88,1.0,0.0
3,2,2,0.9,1.0,0.0
3,2,2,0.92,1.0,0.0
3,2,2,0.94,1.0,0.0
3,2,2,0.96,1.0,0.0
3,2,2,0.98,1.0,0.0
3,3,2,0.0,0.0,0.8590000000000001
3,3,2,0.02,0.0,0.8590000000000001
3,3,2,0.04,0.0007,0.8596
3,3,2,0.06,0.0007,0.8596
3,3,2,0.08,0.0014,0.8602
3,3,2,0.1,0.0054,0.863
3,3,2,0.12,0.0082,0.8654
3,3,2,0.14,0.0143,0.868
3,3,2,0.16,0.0198,0.87
3,3,2,0.18,0.0252,0.8714
3,3,2,0.2,0.0313,0.8734
3,3,2,0.22,0.0463,0.8793
3,3,2,0.24,0.0586,0.8835
3,3,2,0.26,0.0783,0.8921
3,3,2,0.28,0.1042,0.8996
3,3,2,0.3,0.1328,0.9104
3,3,2,0.32,0.1635,0.9226
3,3,2,0.34,0.2003,0.9319
3,3,2,0.36,0.2364,0.9420000000000001
3,3,2,0.38,0.2711,0.9542
3,3,2,0.4,0.3079,0.9656
3,3,2,0.42,0.344,0.973
3,3,2,0.44,0.3876,0.9811
3,3,2,0.46,0.4203,0.9882
3,3,2,0.48,0.4598,0.9924
3,3,2,0.5,0.4952,0.9946
3,3,2,0.52,0.5334,0.9985
3,3,2,0.54,0.5749,1.0
3,3,2,0.56,0.6144,1.0
3,3,2,0.58,0.6478,1.0
3,3,2,0.6,0.703,1.0
3,3,2,0.62,0.752,1.0
3,3,2,0.64,0.7984,1.0
3,3,2,0.66,0.8386,1.0
3,3,2,0.68,0.8869,1.0
3,3,2,0.7000000000000001,0.9237,1.0
3,3,2,0.72,0.9544,1.0
3,3,2,0.74,0.9837,1.0
3,3,2,0.76,0.9911,1.0
3,3,2,0.78,0.998,1.0
3,3,2,0.8,1.0,0.0
3,3,2,0.8200000000000001,1.0,0.0
3,3,2,0.84,1.0,0.0
3,3,2,0.86,1.0,0.0
3,3,2,0.88,1.0,0.0
3,3,2,0.9,1.0,0.0
3,3,2,0.92,1.0,0.0
3,3,2,0.94,1.0,0.0
3,3,2,0.96,1.0,0.0
3,3,2,0.98,1.0,0.0
3,4,2,0.0,0.0022,0.7588
3,4,2,0.02,0.0061,0.7618
3,4,2,0.04,0.0084,0.7618
3,4,2,0.06,0.0111,0.7634
3,4,2,0.08,0.0173,0.7659
3,4,2,0.1,0.024,0.7694
3,4,2,0.12,0.028999999999999998,0.7717
3,4,2,0.14,0.0345,0.7738
3,4,2,0.16,0.0429,0.7788
3,4,2,0.18,0.0529,0.7853
3,4,2,0.2,0.0657,0.7925
3,4,2,0.22,0.0852,0.7996
3,4,2,0.24,0.1014,0.8097
3,4,2,0.26,0.1209,0.8175
3,4,2,0.28,0.1476,0.8275
3,4,2,0.3,0.1699,0.8423
3,4,2,0.32,0.1989,0.8554
3,4,2,0.34,0.2267,0.8646
3,4,2,0.36,0.2496,0.8716
3,4,2,0.38,0.2719,0.8783
3,4,2,0.4,0.3014,0.8892
3,4,2,0.42,0.3337,0.8988
3,4,2,0.44,0.3632,0.9029
3,4,2,0.46,0.39,0.9151
3,4,2,0.48,0.4145,0.9239
3,4,2,0.5,0.4423,0.9311
3,4,2,0.52,0.4708,0.9347
3,4,2,0.54,0.5092,0.9421
3,4,2,0.56,0.5487,0.9457
3,4,2,0.58,0.5905,0.9551
3,4,2,0.6,0.6273,0.9656
3,4,2,0.62,0.6864,0.9769
3,4,2,0.64,0.7343,0.9979
3,4,2,0.66,0.7694,1.0
3,4,2,0.68,0.8006,1.0
3,4,2,0.7000000000000001,0.8368,1.0
3,4,2,0.72,0.8657,1.0
3,4,2,0.74,0.8908,1.0
3,4,2,0.76,0.9181,1.0
3,4,2,0.78,0.9499,1.0
3,4,2,0.8,0.9783,1.0
3,4,2,0.8200000000000001,0.9944,1.0
3,4,2,0.84,0.9994,1.0
3,4,2,0.86,1.0,0.0
3,4,2,0.88,1.0,0.0
3,4,2,0.9,1.0,0.0
3,4,2,0.92,1.0,0.0
3,4,2,0.94,1.0,0.0
3,4,2,0.96,1.0,0.0
3,4,2,0.98,1.0,0.0
3,5,2,0.0,0.0,0.6825
3,5,2,0.02,0.0206,0.6943
3,5,2,0.04,0.0303,0.6999
3,5,2,0.06,0.0373,0.7037
3,5,2,0.08,0.0483,0.7077
3,5,2,0.1,0.0592,0.7125
3,5,2,0.12,0.076,0.7171
3,5,2,0.14,0.0927,0.7204
3,5,2,0.16,0.1101,0.7272
3,5,2,0.18,0.1269,0.7338
3,5,2,0.2,0.1417,0.7389
3,5,2,0.22,0.1571,0.7471
3,5,2,0.24,0.1797,0.7535
3,5,2,0.26,0.1977,0.7624
3,5,2,0.28,0.2151,0.7695
3,5,2,0.3,0.2331,0.7741
3,5,2,0.32,0.2543,0.7815
3,5,2,0.34,0.2936,0.8058
3,5,2,0.36,0.4205,0.8533
3,5,2,0.38,0.5563,0.9086
3,5,2,0.4,0.7051,0.9738
3,5,2,0.42,1.0,0.0
3,5,2,0.44,1.0,0.0
3,5,2,0.46,1.0,0.0
3,5,2,0.48,1.0,0.0
3,5,2,0.5,1.0,0.0
3,5,2,0.52,1.0,0.0
3,5,2,0.54,1.0,0.0
3,5,2,0.56,1.0,0.0
3,5,2,0.58,1.0,0.0
3,5,2,0.6,1.0,0.0
3,5,2,0.62,1.0,0.0
3,5,2,0.64,1.0,0.0
3,5,2,0.66,1.0,0.0
3,5,2,0.68,1.0,0.0
3,5,2,0.7000000000000001,1.0,0.0
3,5,2,0.72,1.0,0.0
3,5,2,0.74,1.0,0.0
3,5,2,0.76,1.0,0.0
3,5,2,0.78,1.0,0.0
3,5,2,0.8,1.0,0.0
3,5,2,0.8200000000000001,1.0,0.0
3,5,2,0.84,1.0,0.0
3,5,2,0.86,1.0,0.0
3,5,2,0.88,1.0,0.0
3,5,2,0.9,1.0,0.0
3,5,2,0.92,1.0,0.0
3,5,2,0.94,1.0,0.0
3,5,2,0.96,1.0,0.0
3,5,2,0.98,1.0,0.0
3,6,2,0.0,0.001,0.6114
3,6,2,0.02,0.0015,0.6117
3,6,2,0.04,0.0058,0.6134
3,6,2,0.06,0.0122,0.6169
3,6,2,0.08,0.0195,0.62
3,6,2,0.1,0.0273,0.6244
3,6,2,0.12,0.0424,0.6328
3,6,2,0.14,0.0716,0.6438
3,6,2,0.16,0.1033,0.6562
3,6,2,0.18,0.1442,0.6762
3,6,2,0.2,0.1846,0.6924
3,6,2,0.22,0.2416,0.7136
3,6,2,0.24,0.2898,0.7291
3,6,2,0.26,0.3473,0.7515
3,6,2,0.28,0.4019,0.7744
3,6,2,0.3,0.4613,0.7875
3,6,2,0.32,0.5153,0.8
3,6,2,0.34,0.5718,0.8157
3,6,2,0.36,0.6108,0.8273
3,6,2,0.38,0.6409999999999999,0.8318
3,6,2,0.4,0.6771,0.8492
3,6,2,0.42,0.7068,0.8538
3,6,2,0.44,0.7389,0.8619
3,6,2,0.46,0.7691,0.8755
3,6,2,0.48,0.8003,0.8878
3,6,2,0.5,0.8378,0.9099
3,6,2,0.52,0.866,0.9309
3,6,2,0.54,0.8889,0.9474
3,6,2,0.56,0.9065,0.9635
3,6,2,0.58,0.9229999999999999,0.9937
3,6,2,0.6,0.9401,1.0
3,6,2,0.62,0.9537,1.0
3,6,2,0.64,0.963,1.0
3,6,2,0.66,0.9737,1.0
3,6,2,0.68,0.9761,1.0
3,6,2,0.7000000000000001,0.9791,1.0
3,6,2,0.72,0.9854,1.0
3,6,2,0.74,0.9932,1.0
3,6,2,0.76,0.9990000000000001,1.0
3,6,2,0.78,1.0,0.0
3,6,2,0.8,1.0,0.0
3,6,2,0.8200000000000001,1.0,0.0
3,6,2,0.84,1.0,0.0
3,6,2,0.86,1.0,0.0
3,6,2,0.88,1.0,0.0
3,6,2,0.9,1.0,0.0
3,6,2,0.92,1.0,0.0
3,6,2,0.94,1.0,0.0
3,6,2,0.96,1.0,0.0
3,6,2,0.98,1.0,0.0
3,7,2,0.0,0.0,0.7811
3,7,2,0.02,0.0,0.7811
3,7,2,0.04,0.0005,0.7809
3,7,2,0.06,0.0005,0.7809
3,7,2,0.08,0.0022,0.7822
3,7,2,0.1,0.0043,0.7839
3,7,2,0.12,0.0054,0.7842
3,7,2,0.14,0.0075,0.7859
3,7,2,0.16,0.0097,0.7865
